venta_id,fecha,hora,sucursal_id,producto_id,cantidad,total,metodo_pago
42837,2025-01-15,07:11,1,56,2,110.0,app
42838,25/02/2025,08:26,8,5,2,101.2,EFECTIVO
42839,2025-04-18,09:48,6,43,1,57.2,efectivo
42840,15/12/2024,14:45,4,89,3,360.0,efectivo
42841,2025-08-19,08:46,5,22,1,39.9,Monedero
42842,2025-01-27,17:15,6,57,1,79.2,Monedero
42843,2025-08-05,12:03,5,25,2,71.4,efectivo
42844,14/12/2024,09:06,7,144,2,174.0,tarjeta
42845,2025-11-15,18:10,2,131,1,27.3,Tarjeta
42846,12/03/2026,09:59,3,99,1,199.5,efectivo
42847,2025-08-23,15:36,2,125,1,50.4,app
42848,2026-04-01,19:45,8,119,3,224.4,app
42849,29/01/2026,16:59,1,60,1,62.0,Efectivo
42850,11/05/2025,11:59,2,65,3,151.2,app
42851,2026-04-21,09:03,8,71,3,85.8,App
42852,2025-07-11,17:23,7,49,3,226.2,EFECTIVO
42853,13/08/2025,11:33,5,23,2,100.8,EFECTIVO
42854,2025-12-19,17:56,7,99,1,304.5,app
42855,2025-01-18,19:43,8,42,2,184.8,tarjeta
42856,2025-10-01,14:16,4,129,2,40.0,Tarjeta
42857,28/07/2025,20:06,2,67,1,23.1,Tarjeta 
42858,2025-03-18,07:29,6,94,1,418.0,efectivo
42859,2025-12-25,13:08,3,113,1,42.75,Efectivo
42860,2026-01-30,09:37,6,7,1,41.8,EFECTIVO
42861,2025-12-12,10:20,6,144,1,66.0,Tarjeta 
42862,17/01/2026,13:21,8,90,2,462.0,Tarjeta
42863,14/03/2026,17:02,6,48,2,184.8,Tarjeta 
42864,2025-09-09,19:47,3,56,1,52.25,Tarjeta
42865,2026-04-22,20:25,5,13,3,113.4,Tarjeta 
42866,2025-12-28,09:04,2,32,1,71.4,Tarjeta
42867,2026-04-29,08:48,8,32,1,74.8,Efectivo
42868,2025-05-27,15:12,1,37,2,104.0,Monedero
42869,14/02/2026,13:47,1,34,1,52.0,tarjeta
42870,02/04/2025,09:46,1,2,2,88.0,Tarjeta
42871,2025-08-13,09:02,4,84,1,110.0,tarjeta
42872,2025-02-23,13:28,1,30,2,112.0,Efectivo
42873,2025-05-11,09:20,2,51,3,245.7,efectivo
42874,2025-09-30,16:40,4,141,2,156.0,app
42875,2024-12-27,08:47,5,5,3,144.9,Monedero
42876,2026-03-30,16:43,3,52,2,104.5,Tarjeta
42877,2024-12-26,15:37,8,120,1,52.8,Tarjeta 
42878,2025-07-28,08:27,5,36,3,245.7,EFECTIVO
42879,2025-10-09,07:15,6,78,1,19.8,Efectivo
42880,2026-04-10,10:00,2,119,1,71.4,Tarjeta 
42881,2025-06-25,15:18,7,11,3,200.1,Efectivo
42882,2024-12-01,20:31,8,61,1,79.2,efectivo
42883,2025-08-12,20:29,3,2,2,83.6,efectivo
42884,18/04/2025,20:40,3,87,3,270.75,Tarjeta
42885,2025-08-08,09:44,3,36,2,148.2,Tarjeta
42886,19/07/2025,16:28,7,108,3,239.25,Tarjeta 
42887,2025-01-04,09:24,2,46,1,60.9,Monedero
42888,2026-05-05,17:26,6,30,3,184.8,app
42889,2026-02-08,07:58,4,119,1,68.0,EFECTIVO
42890,2025-08-02,18:03,4,33,2,162.0,tarjeta
42891,2025-10-18,20:12,7,22,1,55.1,tarjeta
42892,2025-05-12,15:19,8,64,1,79.2,EFECTIVO
42893,2024-12-18,17:28,5,68,1,27.3,Efectivo
42894,2025-11-29,07:47,6,18,3,178.2,EFECTIVO
42895,17/05/2026,18:30,8,24,99,63.8,tarjeta
42896,2025-04-03,20:37,6,63,2,136.4,Tarjeta
42897,2026-02-07,09:37,5,83,1,99.75,EFECTIVO
42898,2025-06-25,17:24,4,106,3,1260.0,efectivo
42899,02/11/2025,20:25,2,34,3,163.8,EFECTIVO
42900,2025-09-27,13:50,8,28,1,39.6,App
42901,2026-01-05,19:16,6,35,3,214.5,Tarjeta
42902,2025-01-20,20:53,7,64,1,104.4,efectivo
42903,2025-12-17,11:16,3,82,1,118.75,EFECTIVO
42904,2026-02-28,08:45,7,105,1,$420.50,efectivo
42905,2026-01-31,08:38,3,23,1,45.6,efectivo
42906,26/03/2025,19:34,6,56,1,60.5,Tarjeta
42907,2025-01-22,08:44,2,11,2,96.6,Efectivo
42908,2025-12-26,09:13,5,20,2,92.4,tarjeta
42909,2026-05-28,07:20,5,55,1,50.4,tarjeta
42910,2025-01-26,08:02,5,45,2,163.8,tarjeta
42911,2026-01-30,16:02,2,121,2,121.8,EFECTIVO
42912,2026-03-20,08:48,2,72,3,56.7,Tarjeta
42913,2025-02-06,20:22,7,1,1,49.3,Tarjeta 
42914,2026-03-15,13:04,1,48,3,252.0,Tarjeta
42915,2025-03-26,08:17,6,100,2,836.0,Tarjeta 
42916,2025-09-11,18:45,2,7,1,39.9,Efectivo
42917,2025-01-03,19:47,2,43,2,$109.20,EFECTIVO
42918,12/06/2025,07:46,6,63,1,68.2,Tarjeta
42919,2025-03-17,19:16,8,60,2,136.4,App
42920,22/01/2026,09:23,8,140,1,286.0,Efectivo
42921,2025-04-18,16:39,6,117,2,99.0,Tarjeta 
42922,2025-01-23,17:18,7,8,2,139.2,EFECTIVO
42923,16/03/2025,17:15,3,123,1,55.1,Tarjeta
42924,2025-11-15,10:42,1,49,2,104.0,Tarjeta
42925,2025-03-19,12:34,1,66,3,216.0,Efectivo
42926,2025-12-21,16:50,5,44,1,68.25,app
42927,2026-02-20,13:28,3,90,2,399.0,App
42928,08/02/2025,13:29,2,31,1,57.75,Tarjeta
42929,27/10/2025,13:28,1,97,2,760.0,Efectivo
42930,02/05/2026,10:38,8,12,2,123.2,Efectivo
42931,2026-05-10,21:29,1,60,2,124.0,EFECTIVO
42932,2025-08-17,09:55,6,23,2,105.6,EFECTIVO
42933,19/01/2026,15:27,6,60,1,68.2,EFECTIVO
42934,2025-05-01,17:00,3,7,2,72.2,Tarjeta
42935,2025-06-29,07:48,6,60,3,204.6,efectivo
42936,2025-10-15,11:57,7,10,1,52.2,EFECTIVO
42937,27/12/2024,18:07,6,99,2,462.0,tarjeta
42938,2025-05-11,12:19,1,27,2,108.0,App
42939,2025-10-12,09:42,6,1,3,112.2,Tarjeta
42940,2025-06-04,07:17,1,50,3,195.0,App
42941,2025-12-17,21:33,5,104,1,157.5,EFECTIVO
42942,2026-05-29,18:14,1,52,2,110.0,Tarjeta 
42943,2025-12-26,11:49,3,6,2,106.4,Efectivo
42944,2025-10-25,15:17,8,68,1,28.6,App
42945,2025-12-26,17:05,1,92,1,120.0,Monedero
42946,2025-01-13,21:26,6,144,1,66.0,tarjeta
42947,19/11/2025,21:55,1,42,2,$168.00,tarjeta
42948,2025-10-11,09:32,3,30,1,53.2,EFECTIVO
42949,2025-05-19,19:20,1,98,1,120.0,Tarjeta 
42950,28/03/2026,08:43,2,64,2,151.2,tarjeta
42951,14/02/2025,10:25,1,79,2,250.0,EFECTIVO
42952,2025-04-28,18:42,3,3,3,153.9,Tarjeta
42953,2025-08-24,16:53,2,99,1,220.5,tarjeta
42954,28/05/2026,18:06,6,68,1,28.6,EFECTIVO
42955,2026-03-20,10:26,2,35,2,136.5,EFECTIVO
42956,2025-02-18,09:01,7,40,1,84.1,Tarjeta
42957,2026-05-29,21:28,7,55,1,69.6,Tarjeta 
42958,2026-05-27,17:32,3,1,1,32.3,efectivo
42959,03/05/2025,10:02,5,132,2,1008.0,app
42960,15/07/2025,19:44,2,44,1,68.25,Tarjeta
42961,2025-11-19,11:13,6,75,1,28.6,Tarjeta 
42962,2025-05-13,17:52,7,68,3,113.1,Efectivo
42963,2025-01-17,21:30,8,52,1,60.5,Tarjeta
42964,2025-06-29,18:35,2,48,1,88.2,tarjeta
42965,2025-07-13,16:05,3,36,3,222.3,tarjeta
42966,2025-02-14,15:10,2,10,1,37.8,Tarjeta 
42967,2025-06-22,08:13,2,36,2,163.8,Efectivo
42968,2025-09-22,14:26,2,33,1,85.05,Tarjeta 
42969,16/03/2025,16:14,7,34,1,75.4,Tarjeta 
42970,2026-01-29,09:23,3,47,1,67.45,Efectivo
42971,2025-12-19,09:45,2,36,1,$81.90,EFECTIVO
42972,2025-03-14,07:22,6,101,1,104.5,App
42973,2026-03-15,19:06,3,14,1,43.7,App
42974,2026-05-26,11:26,5,69,3,69.3,EFECTIVO
42975,01/05/2025,10:52,2,29,1,48.3,Monedero
42976,2025-10-27,17:54,1,87,1,95.0,Tarjeta
42977,13/03/2025,19:49,1,25,1,34.0,Efectivo
42978,23/07/2025,16:01,1,112,1,28.0,tarjeta
42979,2026-01-11,18:30,7,9,1,84.1,efectivo
42980,2026-03-06,07:43,2,63,2,130.2,EFECTIVO
42981,01/04/2025,19:44,6,39,2,171.6,EFECTIVO
42982,26/10/2025,17:51,5,94,1,399.0,tarjeta
42983,2025-04-27,21:37,2,69,1,23.1,tarjeta
42984,01/01/2025,18:14,2,42,1,88.2,Tarjeta 
42985,2025-08-26,15:30,3,7,2,72.2,Efectivo
42986,27/05/2025,13:49,6,83,1,104.5,Monedero
42987,03/02/2025,08:09,8,9,1,63.8,efectivo
42988,2025-10-25,17:40,5,59,1,57.75,efectivo
42989,29/03/2026,20:56,2,20,1,92.4,Tarjeta
42990,2025-12-20,18:29,2,14,1,48.3,efectivo
42991,2026-04-04,07:04,6,2,2,96.8,Tarjeta 
42992,2025-02-20,08:51,6,128,1,28.6,App
42993,19/07/2025,08:32,1,109,2,76.0,efectivo
42994,2025-07-22,19:56,5,8,3,151.2,efectivo
42995,2025-10-17,07:11,2,3,3,170.1,Tarjeta 
42996,2026-03-09,09:07,5,7,1,39.9,Tarjeta
42997,2026-02-15,20:08,1,11,3,138.0,EFECTIVO
42998,2025-07-25,17:55,2,69,2,46.2,tarjeta
42999,2025-03-09,11:46,8,121,1,63.8,EFECTIVO
43000,2025-07-02,19:11,6,49,1,57.2,App
43001,2025-02-20,13:00,1,25,1,34.0,app
43002,2026-04-27,18:55,2,40,2,121.8,tarjeta
43003,2026-05-27,10:51,8,15,2,123.2,tarjeta
43004,2025-03-08,21:28,6,4,1,39.6,EFECTIVO
43005,08/07/2025,09:30,2,22,1,39.9,tarjeta
43006,27/04/2026,16:22,5,7,2,79.8,EFECTIVO
43007,03/12/2024,08:06,2,13,1,37.8,efectivo
43008,2025-07-16,11:29,2,30,2,117.6,efectivo
43009,2025-03-30,18:59,7,15,2,162.4,Efectivo
43010,03/02/2026,20:17,5,73,3,56.7,Tarjeta
43011,2025-12-27,14:24,6,131,3,85.8,Efectivo
43012,2025-12-26,17:00,6,62,2,158.4,Efectivo
43013,2025-12-10,08:56,3,73,2,34.2,Efectivo
43014,2025-08-28,17:01,7,32,3,295.8,Tarjeta 
43015,2026-05-27,10:57,6,69,1,24.2,Tarjeta
43016,2026-03-15,09:37,1,104,3,450.0,Tarjeta
43017,2026-01-19,16:03,6,42,1,92.4,app
43018,2025-08-26,14:38,1,36,1,78.0,Tarjeta 
43019,2025-07-29,09:36,5,120,1,50.4,EFECTIVO
43020,15/04/2026,20:40,1,117,1,45.0,EFECTIVO
43021,01/03/2025,17:14,5,111,1,33.6,Tarjeta
43022,18/12/2025,09:10,8,9,3,191.4,Monedero
43023,2025-04-29,16:11,1,46,1,58.0,Efectivo
43024,14/03/2026,11:08,6,65,2,105.6,tarjeta
43025,2025-09-13,09:26,5,69,2,46.2,tarjeta
43026,2025-01-18,09:47,8,13,2,79.2,App
43027,2025-11-02,07:19,1,48,2,168.0,efectivo
43028,2026-03-07,16:59,6,45,3,257.4,App
43029,2025-01-22,10:05,2,99,1,220.5,App
43030,2025-09-29,18:05,6,3,1,59.4,Efectivo
43031,24/09/2025,07:30,3,128,1,24.7,Efectivo
43032,2025-01-30,10:42,2,23,1,50.4,Tarjeta 
43033,27/10/2025,09:55,5,129,1,21.0,Efectivo
43034,2026-01-08,09:06,4,30,3,168.0,efectivo
43035,18/10/2025,08:39,2,30,2,$117.60,Efectivo
43036,13/10/2025,19:30,7,2,1,63.8,app
43037,2026-02-12,09:56,6,36,3,257.4,app
43038,10/01/2025,16:59,3,64,1,68.4,EFECTIVO
43039,2025-12-11,12:33,1,69,2,44.0,efectivo
43040,2025-07-29,10:37,1,82,3,375.0,efectivo
43041,2025-12-31,07:45,1,23,1,48.0,Tarjeta 
43042,2026-03-16,19:58,8,84,2,242.0,EFECTIVO
43043,2025-07-11,18:57,1,23,2,96.0,EFECTIVO
43044,2025-10-22,09:34,1,107,1,70.0,tarjeta
43045,21/12/2024,08:49,5,1,3,107.1,Tarjeta
43046,2025-11-16,14:56,2,65,3,151.2,EFECTIVO
43047,2025-06-08,14:09,2,4,2,75.6,tarjeta
43048,15/06/2025,17:25,4,86,3,285.0,Efectivo
43049,2026-01-19,19:00,7,13,2,104.4,Efectivo
43050,2024-12-04,18:21,3,13,2,68.4,efectivo
43051,19/02/2026,07:08,5,50,1,68.25,Tarjeta
43052,2025-07-15,08:06,1,67,3,66.0,EFECTIVO
43053,2025-03-29,14:18,8,66,2,158.4,efectivo
43054,2025-10-17,09:43,7,9,3,252.3,efectivo
43055,2025-08-12,13:04,1,123,2,116.0,efectivo
43056,18/03/2025,09:57,5,17,2,92.4,efectivo
43057,2025-11-17,19:26,2,111,2,67.2,tarjeta
43058,2025-03-25,09:10,1,51,1,78.0,EFECTIVO
43059,29/11/2025,19:16,3,4,3,102.6,Tarjeta
43060,21/04/2026,09:10,6,17,3,145.2,efectivo
43061,2025-09-03,12:09,2,52,2,115.5,tarjeta
43062,2026-05-30,12:34,7,44,1,94.25,efectivo
43063,2025-10-08,08:46,1,59,2,110.0,efectivo
43064,28/08/2025,09:38,1,47,1,71.0,Monedero
43065,01/12/2025,09:18,1,32,2,136.0,Tarjeta 
43066,19/04/2025,09:41,7,119,1,98.6,app
43067,08/12/2024,13:38,2,97,1,399.0,EFECTIVO
43068,2025-01-16,07:51,5,70,1,39.9,Tarjeta 
43069,2026-04-24,17:12,1,42,2,168.0,tarjeta
43070,2025-08-19,08:18,3,98,3,342.0,Tarjeta 
43071,07/06/2025,15:40,5,1,3,107.1,efectivo
43072,2025-12-16,11:35,5,94,2,798.0,app
43073,22/11/2025,07:34,0,31,1,57.75,efectivo
43074,2025-12-16,15:13,6,109,1,41.8,Efectivo
43075,2025-07-20,19:42,6,102,1,192.5,App
43076,2025-05-02,16:36,7,9,2,168.2,tarjeta
43077,21/12/2025,07:27,2,84,3,346.5,efectivo
43078,2026-01-21,12:41,5,27,3,170.1,Tarjeta 
43079,2025-06-20,07:46,1,21,3,162.0,Tarjeta
43080,25/04/2026,09:22,7,76,1,26.1,tarjeta
43081,2026-04-27,21:33,1,99,1,210.0,EFECTIVO
43082,13/04/2025,21:25,2,48,1,88.2,Tarjeta
43083,2026-05-25,17:30,6,53,2,149.6,App
43084,28/07/2025,08:36,6,64,3,237.6,Tarjeta
43085,2025-04-21,16:28,7,64,3,313.2,efectivo
43086,27/12/2025,08:39,7,5,1,66.7,EFECTIVO
43087,06/01/2025,18:57,5,82,1,131.25,tarjeta
43088,02/05/2026,09:04,4,125,1,48.0,Efectivo
43089,2024-12-13,08:19,3,29,2,87.4,Tarjeta
43090,2025-06-21,20:03,5,4,1,37.8,efectivo
43091,2025-03-14,09:48,4,119,2,136.0,Tarjeta
43092,2025-08-09,07:40,5,17,2,92.4,EFECTIVO
43093,2026-01-16,07:18,6,30,1,61.6,tarjeta
43094,2025-03-25,16:01,6,5,1,$50.60,tarjeta
43095,2026-03-16,07:43,7,130,3,87.0,Monedero
43096,2025-09-01,10:10,4,40,1,58.0,Efectivo
43097,2025-04-09,18:54,7,41,3,308.85,Efectivo
43098,2025-10-21,14:23,6,61,2,158.4,tarjeta
43099,2026-04-19,19:57,8,46,1,63.8,tarjeta
43100,2025-07-06,12:46,4,19,2,68.0,tarjeta
43101,2025-08-30,08:00,8,14,2,101.2,Efectivo
43102,28/12/2024,19:19,2,4,1,37.8,tarjeta
43103,2026-02-28,18:36,5,69,1,23.1,EFECTIVO
43104,01/02/2025,14:54,5,11,2,96.6,Tarjeta
43105,2026-03-21,17:57,1,130,2,40.0,tarjeta
43106,2025-06-15,09:46,2,50,1,68.25,tarjeta
43107,2025-09-05,09:16,2,128,1,27.3,app
43108,2025-06-24,12:50,8,8,1,52.8,efectivo
43109,23/03/2026,08:27,1,70,2,76.0,efectivo
43110,2025-09-15,18:13,2,11,3,144.9,Efectivo
43111,2025-03-16,09:10,1,125,1,48.0,Monedero
43112,30/04/2025,14:15,3,58,1,45.6,app
43113,2026-04-16,11:34,6,127,3,85.8,Tarjeta
43114,2024-12-09,19:39,3,110,3,128.25,tarjeta
43115,2025-01-30,09:24,3,121,3,165.3,Tarjeta
43116,23/05/2025,07:26,6,16,1,37.4,Tarjeta
43117,2025-07-16,21:46,2,55,3,151.2,EFECTIVO
43118,2026-04-14,16:05,1,12,1,56.0,efectivo
43119,31/08/2025,10:20,7,51,1,113.1,Tarjeta 
43120,2025-02-17,07:50,5,35,1,68.25,Efectivo
43121,2026-02-02,14:30,8,74,1,19.8,Efectivo
43122,2026-04-15,11:58,5,39,3,245.7,App
43123,10/10/2025,17:04,7,32,3,295.8,Efectivo
43124,2025-05-05,20:02,3,41,2,134.9,Efectivo
43125,09/12/2025,16:11,5,126,1,21.0,Efectivo
43126,03/12/2024,07:11,2,91,3,1197.0,EFECTIVO
43127,2026-02-09,09:51,1,77,3,90.0,Monedero
43128,2026-04-24,18:15,7,42,2,243.6,efectivo
43129,2025-11-06,12:14,1,10,1,36.0,Efectivo
43130,2024-12-03,20:36,1,30,1,56.0,app
43131,2025-10-12,19:45,2,33,1,85.05,efectivo
43132,2026-05-06,13:44,2,45,1,81.9,Monedero
43133,29/04/2025,16:29,5,36,3,2457.0,efectivo
43134,2025-02-23,10:49,6,5,3,151.8,tarjeta
43135,2026-03-27,10:22,2,63,3,195.3,Efectivo
43136,2025-06-10,16:03,1,44,1,65.0,Tarjeta 
43137,2025-10-19,17:07,7,7,1,55.1,App
43138,2026-02-19,12:11,2,44,1,68.25,Tarjeta
43139,2025-12-17,10:48,3,137,1,114.0,app
43140,2026-03-03,08:35,6,12,2,123.2,Tarjeta
43141,2025-02-25,15:10,5,4,3,113.4,Tarjeta 
43142,2025-01-25,18:09,1,34,3,156.0,EFECTIVO
43143,20/03/2025,11:05,5,4,1,37.8,Tarjeta 
43144,2026-03-15,10:52,5,5,2,96.6,efectivo
43145,31/07/2025,09:29,7,70,2,110.2,Efectivo
43146,2025-09-26,08:42,3,69,1,20.9,EFECTIVO
43147,2026-04-29,07:42,8,52,1,60.5,Efectivo
43148,17/12/2025,09:56,8,16,1,37.4,efectivo
43149,11/04/2026,16:35,1,136,1,250.0,Efectivo
43150,17/10/2025,19:55,6,127,2,57.2,tarjeta
43151,2024-12-17,21:58,1,3,2,108.0,tarjeta
43152,2025-12-21,19:26,1,25,1,34.0,Efectivo
43153,19/03/2025,14:27,6,86,2,209.0,efectivo
43154,2025-02-09,08:06,2,130,3,63.0,efectivo
43155,2026-01-02,08:02,6,92,2,264.0,Tarjeta 
43156,22/05/2025,17:53,8,31,1,60.5,tarjeta
43157,14/04/2026,15:16,6,64,3,237.6,Tarjeta
43158,2025-09-02,09:15,6,71,3,85.8,efectivo
43159,16/11/2025,17:17,2,23,3,151.2,tarjeta
43160,16/08/2025,18:41,6,55,3,158.4,Tarjeta
43161,2026-03-01,08:10,8,92,1,132.0,Tarjeta
43162,2025-01-21,11:48,6,17,2,96.8,Monedero
43163,27/10/2025,21:44,2,33,2,170.1,Tarjeta
43164,2025-01-30,12:45,5,37,1,54.6,Efectivo
43165,16/02/2025,21:49,2,64,1,75.6,Tarjeta 
43166,19/05/2025,19:01,2,109,1,39.9,Tarjeta 
43167,10/06/2025,19:42,5,69,1,23.1,Efectivo
43168,2025-03-31,14:06,7,8,3,208.8,Monedero
43169,18/01/2026,10:02,5,62,1,75.6,Efectivo
43170,25/08/2025,08:17,3,22,1,36.1,EFECTIVO
43171,2025-03-24,20:46,4,14,1,46.0,Efectivo
43172,14/03/2026,15:39,3,16,2,64.6,Tarjeta
43173,2025-12-29,19:03,4,2,2,88.0,Efectivo
43174,2025-11-15,13:55,2,63,2,130.2,App
43175,2025-01-21,16:20,6,116,3,181.5,app
43176,21/01/2025,07:52,1,122,2,70.0,EFECTIVO
43177,2026-04-14,07:20,6,1,1,37.4,EFECTIVO
43178,2025-03-30,08:13,2,118,3,151.2,efectivo
43179,2026-01-19,18:43,7,80,1,159.5,Tarjeta
43180,14/08/2025,08:58,6,2,2,96.8,tarjeta
43181,2025-03-30,19:51,8,70,2,83.6,Tarjeta
43182,2026-01-14,19:31,5,22,1,39.9,tarjeta
43183,2024-12-03,14:13,2,80,3,346.5,EFECTIVO
43184,2026-04-14,17:42,2,9,2,121.8,efectivo
43185,2024-12-23,16:47,6,52,3,181.5,Tarjeta
43186,08/06/2025,16:18,3,121,1,55.1,App
43187,19/11/2025,08:54,1,76,2,36.0,Efectivo
43188,2025-11-09,10:22,5,47,3,223.65,Monedero
43189,2025-12-04,07:55,2,72,1,18.9,efectivo
43190,2025-12-27,11:19,5,49,3,163.8,EFECTIVO
43191,2025-04-07,16:54,6,22,1,41.8,EFECTIVO
43192,2025-05-18,19:01,5,99,1,220.5,EFECTIVO
43193,20/01/2025,10:02,2,44,1,68.25,tarjeta
43194,2024-12-18,09:04,1,40,2,116.0,Tarjeta 
43195,2025-12-27,16:37,5,10,1,37.8,Tarjeta
43196,2025-05-10,08:33,6,12,1,61.6,Efectivo
43197,2024-12-19,16:20,5,49,1,54.6,Tarjeta 
43198,13/11/2025,20:30,6,139,2,99.0,EFECTIVO
43199,10/05/2025,14:04,7,66,2,208.8,efectivo
43200,2024-12-18,09:30,8,37,3,171.6,Tarjeta 
43201,2026-03-15,17:14,3,53,1,64.6,efectivo
43202,2026-04-08,07:09,6,8,1,52.8,Tarjeta 
43203,2025-08-12,18:04,5,17,2,92.4,Efectivo
43204,2025-09-10,14:26,5,60,3,195.3,Efectivo
43205,2025-10-24,10:31,2,94,1,399.0,Tarjeta
43206,2025-07-01,08:24,8,13,2,79.2,Tarjeta
43207,08/12/2024,15:38,8,84,3,363.0,Tarjeta 
43208,19/03/2025,07:12,6,42,2,184.8,Efectivo
43209,2025-01-26,19:13,6,123,1,63.8,app
43210,22/05/2026,11:24,5,42,1,88.2,tarjeta
43211,2026-05-25,07:45,5,25,1,35.7,EFECTIVO
43212,2025-06-17,20:13,5,84,1,115.5,Tarjeta 
43213,28/02/2026,07:12,4,43,1,52.0,App
43214,14/09/2025,10:43,2,28,1,,app
43215,2025-03-19,17:43,8,27,1,59.4,Tarjeta
43216,30/01/2026,20:00,1,122,3,105.0,Tarjeta 
43217,01/08/2025,16:15,3,50,2,123.5,EFECTIVO
43218,2025-04-29,12:45,1,9,1,58.0,tarjeta
43219,2026-05-20,08:34,5,46,3,182.7,EFECTIVO
43220,30/05/2025,16:22,8,42,1,92.4,EFECTIVO
43221,2026-04-05,16:00,2,44,3,204.75,Efectivo
43222,2025-01-29,19:41,6,58,3,158.4,Monedero
43223,2026-01-02,07:55,8,14,1,50.6,Efectivo
43224,19/12/2025,09:45,1,72,1,18.0,tarjeta
43225,2025-11-26,16:27,6,125,2,105.6,Tarjeta 
43226,06/01/2026,10:13,1,31,2,110.0,Tarjeta
43227,01/04/2025,19:13,5,24,1,60.9,app
43228,13/01/2026,08:14,3,65,1,45.6,EFECTIVO
43229,2025-06-10,19:45,2,15,3,176.4,Monedero
43230,2025-03-21,13:36,1,19,1,34.0,tarjeta
43231,2024-12-07,08:36,8,23,1,52.8,Tarjeta 
43232,17/05/2026,16:12,2,34,1,$54.60,app
43233,19/06/2025,15:25,8,50,1,71.5,efectivo
43234,2026-01-17,12:08,5,77,1,31.5,EFECTIVO
43235,2026-01-26,19:41,2,28,1,37.8,App
43236,2025-04-22,10:24,1,88,1,125.0,Tarjeta
43237,24/05/2025,19:44,7,48,1,121.8,Tarjeta 
43238,2025-05-24,08:26,8,43,2,114.4,Tarjeta
43239,2025-01-30,14:34,2,43,1,54.6,tarjeta
43240,2026-05-06,07:23,2,81,3,226.8,Efectivo
43241,2025-11-01,21:30,5,9,3,182.7,EFECTIVO
43242,2025-04-12,09:49,6,24,2,127.6,tarjeta
43243,2025-06-27,17:56,5,21,3,170.1,tarjeta
43244,2025-02-16,18:44,1,28,2,72.0,Efectivo
43245,2025-10-31,10:34,2,113,1,47.25,tarjeta
43246,2025-08-28,09:43,5,26,2,92.4,Tarjeta 
43247,28/12/2025,09:44,7,130,2,58.0,EFECTIVO
43248,2025-10-27,07:46,4,14,3,138.0,Efectivo
43249,2025-10-09,12:19,8,123,3,191.4,Efectivo
43250,2025-12-26,13:22,1,28,1,36.0,Efectivo
43251,2025-04-30,15:33,6,89,1,132.0,App
43252,2026-05-06,07:43,8,8,1,52.8,efectivo
43253,2026-01-31,17:30,8,83,2,209.0,Tarjeta
43254,2026-02-11,16:29,1,5,1,46.0,EFECTIVO
43255,2024-12-19,18:16,7,27,2,156.6,efectivo
43256,24/12/2025,17:24,1,48,3,252.0,Efectivo
43257,2026-05-03,16:43,3,6,1,53.2,efectivo
43258,2026-05-06,19:03,3,8,2,91.2,Tarjeta
43259,2026-01-14,07:21,3,44,1,61.75,EFECTIVO
43260,2025-12-27,16:59,5,65,1,50.4,Efectivo
43261,20/03/2025,10:05,8,112,2,61.6,efectivo
43262,2025-05-03,17:49,5,29,3,144.9,Tarjeta
43263,2026-04-01,11:13,7,9,1,84.1,tarjeta
43264,2025-09-08,12:12,2,46,3,182.7,Tarjeta
43265,28/12/2025,12:50,8,32,2,149.6,Efectivo
43266,2025-08-19,17:40,2,42,3,264.6,Tarjeta
43267,2025-11-21,07:53,8,20,1,48.4,Efectivo
43268,2025-12-30,07:34,5,64,1,75.6,efectivo
43269,22/12/2024,16:58,8,130,1,22.0,tarjeta
43270,2025-10-09,08:03,2,114,2,79.8,tarjeta
43271,2025-11-17,15:26,6,41,1,78.1,Efectivo
43272,2026-02-16,18:53,5,11,1,48.3,Efectivo
43273,2026-01-28,09:25,6,20,1,48.4,Efectivo
43274,2025-09-06,07:42,3,14,1,43.7,EFECTIVO
43275,2025-12-21,19:48,2,30,2,117.6,Tarjeta 
43276,2025-03-07,16:18,1,3,2,108.0,Tarjeta 
43277,2025-12-05,20:59,1,16,1,34.0,EFECTIVO
43278,2026-03-13,18:39,7,27,1,78.3,EFECTIVO
43279,2025-12-24,19:16,2,5,1,48.3,efectivo
43280,2025-11-19,21:44,6,6,1,61.6,tarjeta
43281,27/04/2026,17:54,0,17,1,48.4,Tarjeta 
43282,2025-09-11,08:24,1,14,1,46.0,Tarjeta
43283,29/09/2025,09:26,5,75,2,54.6,Tarjeta
43284,19/11/2025,20:44,2,26,1,46.2,Tarjeta 
43285,2026-03-21,08:20,6,14,1,50.6,Tarjeta 
43286,04/11/2025,21:15,8,54,2,178.2,tarjeta
43287,2026-01-03,11:25,8,25,1,37.4,Monedero
43288,2025-01-06,11:02,1,77,1,30.0,Tarjeta 
43289,2026-02-19,09:56,1,7,1,38.0,Tarjeta 
43290,2025-03-19,19:45,4,67,2,44.0,efectivo
43291,2024-12-23,15:51,2,36,1,81.9,EFECTIVO
43292,2025-12-14,14:10,2,2,1,46.2,app
43293,15/10/2025,21:57,2,13,1,37.8,Tarjeta 
43294,2025-02-08,21:14,5,18,1,56.7,Tarjeta 
43295,2025-10-01,07:18,7,74,3,78.3,efectivo
43296,2025-09-07,16:02,1,2,2,44.0,tarjeta
43297,2025-10-20,10:23,1,10,1,36.0,Tarjeta
43298,2026-03-21,10:21,1,120,2,96.0,Efectivo
43299,24/01/2025,07:04,7,63,1,89.9,Monedero
