cliente_id,recencia_dias,total_gastado,antiguedad_dias,edad,cluster
7445,350.0,3359.96,1219,35,1
7446,18.0,12929.7,1361,48,3
7447,13.0,457.9,42,39,0
7448,445.0,1923.41,690,40,1
7449,65.0,322.03,65,40,0
7450,1.0,202.56,1,35,0
7451,7.0,383.09,129,53,2
7452,23.0,14062.92,651,55,3
7453,228.0,2308.23,805,41,1
7454,386.0,3689.54,963,32,1
7455,10.0,10317.1,507,59,3
7456,490.0,1316.29,1408,32,1
7457,62.0,473.46,62,37,0
7458,347.0,3831.6,518,47,1
7459,117.0,301.0,547,39,2
7460,5.0,10.48,21,26,0
7461,63.0,983.09,88,25,0
7462,7.0,11401.67,903,48,3
7463,500.0,744.46,587,39,1
7464,264.0,3502.15,1109,50,1
7465,331.0,2276.03,1187,52,1
7466,304.0,423.9,736,52,1
7467,90.0,656.66,244,46,2
7468,2.0,15609.85,717,54,3
7469,22.0,921.95,845,43,2
7470,112.0,558.12,890,29,2
7471,62.0,63.87,299,28,0
7473,20.0,7320.68,1363,33,3
7474,103.0,347.1,160,50,2
7475,2.0,209.93,2,38,0
7476,488.0,1925.46,1105,36,1
7477,318.0,2321.32,884,63,1
7478,25.0,3943.47,777,55,2
7479,2.0,14886.42,871,49,3
7480,391.0,3312.99,738,35,1
7481,70.0,301.11,602,37,2
7482,56.0,951.29,85,32,0
7483,345.0,2958.48,1361,65,1
7484,47.0,1042.56,799,38,2
7485,25.0,837.33,1129,38,2
7486,2.0,12201.84,1192,32,3
7487,7.0,239.64,43,34,0
7488,15.0,581.97,15,28,0
7489,61.0,173.81,225,27,0
7490,30.0,189.1,33,23,0
7491,19.0,14298.69,831,60,3
7492,476.0,809.92,1135,38,1
7493,56.0,87.84,280,26,0
7494,24.0,543.81,49,21,0
7495,9.0,15890.3,1230,53,3
7496,103.0,165.4,427,55,2
7497,26.0,696.02,474,24,0
7498,61.0,257.86,964,20,2
7499,32.0,1041.31,157,46,0
7500,431.0,3279.48,1251,59,1
7501,39.0,974.75,586,28,0
7502,439.0,1774.52,1443,56,1
7503,36.0,140.86,623,55,2
7504,89.0,198.73,1049,29,2
7505,99.0,242.89,833,32,2
7506,33.0,353.39,359,21,0
7507,62.0,51.06,839,42,2
7508,30.0,580.3,300,35,0
7509,16.0,126.5,16,33,0
7510,154.0,580.83,732,39,2
7511,25.0,15646.31,406,60,3
7512,0.0,275.77,14,34,0
7513,395.0,3320.25,879,24,1
7514,78.0,1137.65,322,36,0
7515,25.0,6567.75,961,45,3
7516,24.0,790.23,842,47,2
7517,25.0,2779.1,1185,60,2
7518,84.0,471.07,515,19,0
7519,99.0,398.28,537,30,0
7520,24.0,10441.19,413,42,3
7521,13.0,307.76,603,19,0
7522,353.0,451.31,1343,25,1
7523,224.0,2621.93,670,62,1
7524,328.0,3340.73,1076,24,1
7525,29.0,263.09,29,24,0
7526,92.0,1024.91,991,32,2
7527,2.0,10262.35,998,30,3
7528,115.0,83.49,191,22,0
7529,16.0,584.34,16,27,0
7530,13.0,7541.89,317,54,3
7531,157.0,1621.77,1331,51,2
7532,359.0,3644.93,1201,57,1
7533,83.0,472.41,908,45,2
7534,52.0,1198.96,877,41,2
7535,22.0,505.96,38,19,0
7536,91.0,562.92,1124,53,2
7538,112.0,720.74,946,38,2
7539,98.0,964.57,1059,36,2
7540,7.0,211.52,23,38,0
7541,115.0,658.85,894,55,2
7542,70.0,310.37,372,50,2
7543,56.0,606.83,751,42,2
7544,81.0,710.33,608,22,0
7545,112.0,953.89,447,48,2
7546,453.0,2458.86,1005,56,1
7547,12.0,524.94,51,32,0
7548,11.0,492.35,38,40,0
7549,429.0,3515.59,553,41,1
7550,23.0,8225.19,1091,50,3
7551,408.0,1117.99,615,28,1
7552,268.0,2288.3,1497,29,1
7553,339.0,1656.26,482,45,1
7554,105.0,109.76,616,53,2
7555,3.0,15601.63,1034,51,3
7556,59.0,176.37,459,49,2
7557,12.0,290.03,187,43,0
7558,48.0,203.4,1168,27,2
7559,19.0,522.31,1025,29,2
7560,37.0,666.57,630,53,2
7561,28.0,482.26,43,40,0
7562,325.0,1955.73,400,35,1
7563,9.0,535.65,10,29,0
7564,45.0,234.41,1072,22,2
7565,31.0,222.37,164,50,0
7566,31.0,173.64,37,40,0
7567,406.0,3399.88,1449,25,1
7568,22.0,428.31,37,22,0
7569,100.0,439.26,702,24,0
7570,9.0,13936.93,1066,39,3
7571,67.0,194.36,987,51,2
7572,61.0,812.23,217,20,0
7573,478.0,1176.98,770,50,1
7574,425.0,1890.88,1202,63,1
7575,199.0,2049.12,1149,28,2
7576,497.0,2501.84,1294,62,1
7577,35.0,403.04,84,51,0
7578,400.0,3341.38,689,49,1
7579,12.0,13419.54,323,53,3
7580,12.0,6767.27,435,52,3
7581,106.0,946.77,1089,31,2
7582,19.0,8449.14,1057,29,3
7583,7.0,95.44,43,28,0
7584,293.0,1874.72,858,63,1
7585,419.0,3552.48,1311,57,1
7586,37.0,656.96,1038,55,2
7587,62.0,755.13,351,54,2
7588,19.0,4228.38,457,33,0
7589,440.0,1394.44,460,45,1
7591,96.0,953.28,441,24,0
7592,26.0,920.42,460,48,2
7593,259.0,925.63,990,52,1
7594,428.0,3577.7,681,46,1
7595,19.0,7423.79,666,35,3
7596,11.0,590.79,46,23,0
7597,24.0,12024.44,393,52,3
7598,19.0,3219.9,1388,47,2
7599,14.0,450.43,14,27,0
7600,101.0,142.89,838,30,2
7601,82.0,802.16,352,21,0
7602,379.0,3218.65,1251,42,1
7603,174.0,1095.9,1457,54,1
7604,477.0,2963.12,1434,60,1
7605,452.0,1258.0,1292,43,1
7606,189.0,2115.5,823,35,2
7607,112.0,769.9,858,25,2
7608,12.0,3477.64,730,31,2
7609,13.0,259.86,13,40,0
7610,84.0,250.9,927,50,2
7611,10.0,33.33,12,35,0
7612,7.0,498.83,20,26,0
7613,53.0,1004.67,441,39,2
7614,4.0,10332.37,1399,57,3
7615,111.0,515.39,478,19,0
7616,317.0,2062.3,1217,23,1
7617,41.0,148.28,104,42,0
7618,21.0,189.33,1029,53,2
7619,6.0,1168.67,582,35,2
7620,64.0,127.26,64,53,0
7621,243.0,2285.35,1474,49,1
7622,9.0,9382.02,602,37,3
7623,16.0,573.79,16,24,0
7624,4.0,250.2,4,20,0
7625,54.0,639.15,183,33,0
7626,483.0,3820.44,868,41,1
7627,196.0,482.81,1489,56,1
7628,492.0,3985.75,1318,45,1
7629,491.0,2882.24,616,39,1
7630,22.0,10416.71,892,38,3
7631,43.0,588.76,299,42,0
7632,11.0,524.34,11,36,0
7633,23.0,13775.88,503,43,3
7634,113.0,336.7,322,32,0
7635,111.0,203.51,1049,28,2
7636,4.0,407.84,4,25,0
7638,23.0,4765.24,412,41,2
7639,19.0,4252.35,1182,52,2
7640,64.0,945.73,940,32,2
7641,2.0,15575.84,1088,30,3
7642,100.0,934.23,837,31,2
7643,274.0,2910.8,601,62,1
7644,4.0,12391.17,883,50,3
7645,78.0,404.84,686,51,2
7646,4.0,8440.41,343,41,3
7647,230.0,606.42,1406,51,1
7648,433.0,982.55,466,50,1
7649,258.0,1557.6,683,49,1
7650,47.0,948.83,693,31,2
7651,21.0,15457.57,864,35,3
7652,262.0,1003.8,994,28,1
7653,19.0,493.84,245,26,0
7654,104.0,844.37,687,39,2
7655,2.0,3356.82,570,54,2
7656,421.0,2418.11,759,36,1
7657,33.0,818.68,380,43,2
7658,18.0,127.11,26,21,0
7659,293.0,2992.86,1385,30,1
7660,27.0,790.4,812,46,2
7661,20.0,3951.73,424,52,2
7662,6.0,4020.84,1089,32,2
7663,372.0,1648.94,1410,49,1
7664,9.0,5522.86,369,32,0
7665,10.0,282.24,10,31,0
7666,0.0,13165.98,425,41,3
7667,497.0,3707.39,961,42,1
7668,5.0,10479.26,804,34,3
7669,17.0,505.64,39,31,0
7670,83.0,235.23,655,24,0
7671,248.0,1887.47,667,33,1
7672,49.0,345.02,133,40,0
7673,51.0,777.68,533,27,0
7674,33.0,384.07,33,32,0
7675,109.0,1061.39,699,38,2
7676,94.0,791.78,218,33,0
7677,224.0,2378.53,1410,24,1
7678,47.0,275.11,767,50,2
7679,199.0,2713.0,613,23,0
7680,19.0,12735.97,1302,46,3
7681,103.0,458.41,803,54,2
7682,9.0,12443.25,992,33,3
7683,10.0,14878.17,566,35,3
7684,2.0,5346.89,1335,50,2
7685,25.0,14655.24,595,47,3
7686,238.0,787.09,1221,38,1
7687,21.0,5056.63,862,36,2
7688,85.0,990.73,479,38,2
7689,0.0,121.6,44,21,0
7690,9.0,10359.7,1049,45,3
7691,17.0,44.59,17,38,0
7692,334.0,2539.74,1474,25,1
7693,67.0,1179.21,67,43,0
7694,4.0,320.79,39,30,0
7695,95.0,590.49,278,44,0
7696,6.0,103.67,6,38,0
7697,0.0,13918.74,1100,34,3
7698,2.0,462.09,18,26,0
7699,17.0,260.94,880,53,2
7700,397.0,1269.74,1233,63,1
7701,81.0,1098.44,278,55,2
7702,169.0,694.77,461,26,0
7703,50.0,1038.17,458,54,2
7704,319.0,601.84,1079,37,1
7705,7.0,496.81,298,19,0
7706,360.0,1896.1,1353,29,1
7707,17.0,13323.8,657,54,3
7708,466.0,3825.04,912,32,1
7710,26.0,275.36,45,36,0
7712,249.0,3967.68,1169,46,1
7713,197.0,2628.43,417,52,2
7714,11.0,13789.09,777,48,3
7715,21.0,1082.75,440,51,2
7716,11.0,490.77,51,38,0
7717,383.0,698.51,618,42,1
7718,223.0,2212.44,693,43,1
7719,25.0,65.83,47,27,0
7720,226.0,2990.88,672,61,1
7721,388.0,1040.06,1483,47,1
7722,447.0,3421.2,725,39,1
7723,109.0,757.38,659,51,2
7724,224.0,754.24,473,56,1
7725,104.0,581.08,856,50,2
7726,448.0,2060.79,1074,35,1
7727,60.0,312.09,688,20,0
7728,6.0,257.53,48,23,0
7729,31.0,310.06,53,29,0
7730,107.0,632.06,775,28,2
7731,19.0,15179.1,1049,31,3
7732,252.0,1140.02,1407,26,1
7733,327.0,698.65,1393,59,1
7734,8.0,110.12,71,42,0
7735,20.0,11679.38,781,51,3
7736,274.0,1900.95,525,45,1
7737,26.0,199.23,1066,48,2
7738,81.0,156.1,701,44,2
7739,25.0,1047.42,1041,48,2
7742,177.0,3942.82,914,56,2
7743,76.0,1071.13,856,52,2
7744,239.0,3866.06,1068,52,1
7745,280.0,889.07,1336,57,1
7746,383.0,3448.87,1477,54,1
7747,88.0,400.52,406,42,2
7748,3.0,275.89,3,33,0
7749,51.0,950.68,1005,54,2
7750,392.0,2346.41,1364,47,1
7751,7.0,11716.9,1235,33,3
7753,21.0,1020.48,545,52,2
7754,0.0,8211.16,557,51,3
7755,7.0,717.9,1038,39,2
7756,471.0,1715.8,606,63,1
7758,454.0,1681.98,1410,65,1
7760,14.0,5964.14,387,35,0
7761,61.0,228.81,749,43,2
7762,28.0,70.91,49,37,0
7763,35.0,588.05,1072,44,2
7764,394.0,648.67,731,54,1
7765,98.0,1185.03,551,45,2
7766,42.0,727.32,434,37,0
7767,85.0,574.35,491,41,2
7768,485.0,1276.57,1013,53,1
7769,84.0,1118.11,926,24,2
7770,331.0,3307.32,529,36,1
7771,22.0,11.95,44,36,0
7772,16.0,4875.87,518,59,2
7773,375.0,544.52,560,33,1
7774,69.0,90.08,854,32,2
7775,33.0,151.87,1200,20,2
7777,81.0,545.99,636,30,2
7778,72.0,984.92,747,41,2
7779,101.0,1129.57,931,54,2
7780,100.0,828.17,100,22,0
7781,18.0,453.57,50,37,0
7782,32.0,137.71,538,22,0
7784,298.0,3244.35,957,40,1
7786,109.0,1163.09,389,43,2
7787,12.0,8248.8,812,35,3
7788,25.0,6718.36,1265,51,3
7789,78.0,807.35,78,41,0
7790,9.0,3091.1,439,35,0
7791,57.0,190.04,662,41,2
7792,475.0,521.46,1212,52,1
7793,30.0,170.61,582,38,2
7794,294.0,1778.86,715,34,1
7795,39.0,1111.43,230,47,0
7796,20.0,3199.92,994,54,2
7797,53.0,255.16,607,50,2
7798,199.0,1637.29,609,39,2
7799,93.0,236.82,1086,53,2
7800,24.0,3023.89,630,35,2
7801,8.0,11495.75,1122,56,3
7802,421.0,1292.57,1453,31,1
7803,229.0,3161.77,1438,53,1
7804,12.0,12493.21,1263,39,3
7805,24.0,9405.54,683,30,3
7806,297.0,1695.17,580,61,1
7807,44.0,916.23,658,38,2
7808,7.0,3772.97,1152,32,2
7809,458.0,2351.64,794,38,1
7810,71.0,166.22,228,27,0
7811,22.0,5312.26,593,49,2
7812,200.0,3299.73,1169,24,2
7813,1.0,428.04,45,37,0
7814,116.0,369.47,305,53,2
7815,20.0,12292.0,819,60,3
7816,35.0,389.19,39,28,0
7818,350.0,589.61,1270,50,1
7819,22.0,3342.77,596,30,0
7820,251.0,3720.04,1473,52,1
7821,69.0,241.82,425,35,0
7822,9.0,7519.33,543,49,3
7823,19.0,7043.03,813,56,3
7824,18.0,465.45,40,37,0
7825,405.0,3228.47,480,32,1
7826,163.0,1358.56,1388,41,2
7827,412.0,2428.72,967,38,1
7828,99.0,115.7,893,45,2
7829,14.0,384.45,16,21,0
7830,5.0,14386.26,425,51,3
7831,3.0,2599.59,919,52,2
7832,260.0,3990.04,1071,65,1
7834,73.0,1006.12,878,46,2
7835,270.0,1220.46,591,37,1
7836,38.0,438.34,982,53,2
7837,120.0,137.16,809,30,2
7838,102.0,1191.71,1147,28,2
7839,5.0,12827.71,963,54,3
7840,9.0,7835.74,1381,47,3
7841,3.0,8101.01,430,48,3
7842,5.0,10784.07,840,59,3
7843,500.0,850.19,1215,47,1
7844,6.0,952.61,1068,47,2
7845,36.0,110.48,1078,28,2
7846,496.0,1344.28,1227,47,1
7847,491.0,816.97,756,29,1
7848,61.0,787.5,426,54,2
7849,19.0,693.55,432,19,0
7850,59.0,709.49,223,42,0
7851,76.0,118.11,1067,25,2
7852,18.0,13264.57,1321,34,3
7853,101.0,1006.59,943,41,2
7854,11.0,323.9,11,23,0
7855,214.0,1230.19,502,48,2
7856,29.0,466.6,29,21,0
7857,10.0,5224.95,845,35,2
7858,20.0,10588.58,1149,50,3
7859,3.0,10043.67,854,49,3
7860,3.0,13815.3,559,55,3
7861,301.0,2297.07,1159,22,1
7862,83.0,1083.03,142,35,0
7863,396.0,3026.74,1159,52,1
7864,20.0,6.36,41,26,0
7865,436.0,2930.95,562,28,1
7866,6.0,13319.79,325,44,3
7867,19.0,12396.12,527,44,3
7868,60.0,781.28,859,26,2
7869,220.0,1315.97,889,39,1
7870,24.0,13482.35,886,28,3
7871,195.0,1948.56,744,46,2
7872,160.0,3798.93,434,56,2
7873,2.0,8322.74,321,53,3
7874,5.0,5766.79,1221,39,2
7875,45.0,678.79,1106,38,2
7876,84.0,389.44,588,52,2
7877,19.0,295.84,30,39,0
7878,18.0,627.71,1116,22,2
7879,449.0,3289.58,840,29,1
7880,1.0,14106.34,903,36,3
7881,65.0,856.4,1182,40,2
7882,37.0,0.43,54,21,0
7883,2.0,4719.84,647,50,2
7884,120.0,368.95,493,48,2
7885,22.0,830.73,1183,49,2
7886,29.0,610.58,156,51,2
7888,11.0,5996.53,609,49,3
7889,85.0,304.03,575,47,2
7890,89.0,890.3,1190,19,2
7892,22.0,413.78,1149,24,2
7893,0.0,11034.04,956,37,3
7894,48.0,358.02,571,25,0
7895,12.0,593.32,954,31,2
7896,390.0,3858.14,1406,32,1
7897,95.0,571.74,564,37,2
7898,5.0,13137.54,313,38,3
7899,493.0,2187.71,496,38,1
7900,273.0,1598.09,576,38,1
7901,35.0,415.51,830,38,2
7902,10.0,9960.71,828,39,3
7903,174.0,2348.17,1091,59,1
7904,63.0,92.24,258,46,0
7905,32.0,588.72,515,35,0
7906,28.0,724.96,237,37,0
7907,42.0,336.06,220,38,0
7909,285.0,758.75,1051,32,1
7910,263.0,771.37,983,24,1
7911,495.0,3589.63,611,33,1
7912,5.0,111.45,1000,23,2
7913,275.0,1358.21,741,49,1
7914,25.0,949.04,768,31,2
7915,198.0,1750.26,680,30,2
7916,182.0,2749.13,558,30,2
7917,95.0,969.69,372,24,0
7918,1.0,55.46,1,24,0
7919,25.0,7957.63,998,51,3
7920,12.0,15211.42,1197,30,3
7921,14.0,141.94,160,44,0
7923,112.0,463.91,314,55,2
7924,169.0,3085.41,607,38,2
7925,72.0,201.83,434,26,0
7926,457.0,855.04,821,58,1
7927,15.0,509.97,15,22,0
7928,250.0,505.53,1323,62,1
7929,13.0,534.35,13,23,0
7930,8.0,10479.55,755,55,3
7931,0.0,55.78,41,18,0
7932,27.0,422.81,786,39,2
7933,3.0,215.51,3,37,0
7934,8.0,13735.1,930,32,3
7935,84.0,328.58,313,51,2
7936,342.0,846.36,939,43,1
7937,418.0,2355.47,1469,59,1
7938,4.0,15061.7,1224,40,3
7939,55.0,95.5,256,33,0
7940,22.0,389.54,326,26,0
7941,11.0,725.56,84,43,0
7942,304.0,909.26,471,39,1
7943,24.0,5853.07,1158,29,2
7944,452.0,3318.86,1320,43,1
7945,17.0,8463.35,1259,54,3
7946,20.0,868.01,232,51,2
7947,58.0,1136.68,203,46,0
7948,64.0,1045.93,156,35,0
7950,419.0,903.41,512,47,1
7951,439.0,3625.3,1263,59,1
7952,446.0,871.92,741,23,1
7953,14.0,3942.85,1275,43,2
7954,65.0,1123.94,929,37,2
7955,5.0,257.11,23,26,0
7956,18.0,905.36,683,54,2
7957,61.0,432.49,483,19,0
7958,41.0,997.19,691,25,0
7959,229.0,1482.67,538,27,0
7960,380.0,1998.84,1468,61,1
7961,292.0,806.14,998,61,1
7962,48.0,291.82,354,24,0
7963,334.0,3615.14,939,65,1
7964,246.0,1718.66,1191,42,1
7965,98.0,328.13,98,51,0
7966,117.0,1101.62,473,21,0
7967,26.0,1086.76,822,26,2
7968,297.0,3747.38,556,38,1
7969,18.0,7196.73,767,49,3
7970,49.0,956.35,440,47,2
7971,6.0,9758.94,527,38,3
7972,107.0,311.67,765,42,2
7973,0.0,14231.84,1381,35,3
7974,102.0,793.65,493,23,0
7975,43.0,434.23,130,23,0
7976,25.0,381.09,25,22,0
7977,47.0,629.45,958,41,2
7978,31.0,853.45,561,37,2
7979,367.0,1300.2,1086,22,1
7981,188.0,633.43,441,38,2
7982,40.0,972.74,482,22,0
7984,9.0,342.35,48,26,0
7985,34.0,99.31,46,25,0
7986,41.0,111.55,661,20,0
7987,38.0,868.48,956,51,2
7989,66.0,926.76,1177,35,2
7990,15.0,423.55,708,48,2
7991,19.0,11836.61,452,53,3
7992,272.0,3413.49,1285,35,1
7993,19.0,10973.8,1281,54,3
7994,19.0,3627.26,513,29,0
7995,16.0,599.01,16,34,0
7996,78.0,1070.63,113,49,0
7997,355.0,1552.98,1193,29,1
7998,269.0,3209.96,793,56,1
7999,104.0,549.59,497,36,2
8000,414.0,988.12,928,41,1
8001,0.0,8647.71,386,53,3
8002,3.0,10944.37,1037,32,3
8003,1.0,453.36,54,25,0
8004,3.0,7176.78,510,49,3
8005,13.0,4916.38,506,44,2
8006,116.0,264.66,220,33,0
8007,453.0,2219.06,776,38,1
8008,51.0,895.2,395,41,2
8009,18.0,336.56,194,19,0
8011,18.0,129.49,39,26,0
8012,186.0,3253.89,1229,41,1
8013,12.0,51.71,12,24,0
8014,50.0,224.77,1152,50,2
8015,24.0,532.52,47,33,0
8016,71.0,825.12,628,34,2
8017,26.0,528.31,26,31,0
8018,13.0,708.18,598,35,2
8019,354.0,571.25,984,62,1
8020,36.0,619.09,531,28,0
8021,22.0,820.72,287,53,2
8022,32.0,570.3,968,36,2
8023,25.0,6271.94,892,46,3
8024,13.0,14288.31,1262,29,3
8025,20.0,5619.17,561,58,3
8026,11.0,677.36,632,34,2
8027,19.0,449.68,55,29,0
8028,41.0,798.82,416,29,0
8029,180.0,1044.02,430,42,2
8030,59.0,58.33,143,54,2
8031,220.0,3745.9,588,47,1
8032,6.0,60.23,262,19,0
8033,165.0,550.51,754,39,2
8034,316.0,3171.22,1092,39,1
8035,101.0,792.08,624,32,2
8036,16.0,9211.65,514,50,3
8037,63.0,820.22,1187,53,2
8038,6.0,693.58,1173,46,2
8039,68.0,692.87,893,21,2
8040,262.0,673.09,1316,27,1
8041,0.0,5883.45,444,52,3
8042,63.0,318.61,658,40,2
8043,208.0,1730.21,1169,22,2
8044,66.0,950.68,1030,45,2
8045,12.0,10033.23,905,30,3
8046,8.0,10389.99,1188,34,3
8047,24.0,11976.52,1162,47,3
8048,36.0,204.47,118,34,0
8049,2.0,5648.77,392,50,2
8050,110.0,92.22,996,29,2
8051,485.0,2211.36,1148,47,1
8052,10.0,3954.84,744,38,2
8053,22.0,5790.32,1253,33,2
8054,157.0,465.32,1140,27,2
8055,20.0,10369.2,896,53,3
8056,388.0,3091.18,479,57,1
8057,12.0,353.25,12,19,0
8058,13.0,6424.16,530,34,2
8059,203.0,3299.72,501,49,2
8060,16.0,13407.73,911,54,3
8061,214.0,2562.29,1204,22,2
8062,20.0,3410.55,882,37,2
8063,3.0,11150.47,843,53,3
8064,169.0,3064.21,1263,39,2
8065,8.0,5638.81,708,46,2
8066,0.0,111.33,29,20,0
8067,43.0,158.5,192,22,0
8068,394.0,1647.17,773,52,1
8069,187.0,1658.08,529,41,2
8070,264.0,712.36,1062,56,1
8071,18.0,8808.89,464,29,3
8072,104.0,312.62,1073,52,2
8073,80.0,1051.14,1141,28,2
8074,24.0,15133.63,1352,41,3
8075,379.0,3930.63,926,47,1
8076,18.0,1137.15,178,45,0
8077,1.0,7336.28,585,44,3
8078,454.0,3447.48,1194,52,1
8079,168.0,3050.53,1494,54,1
8080,15.0,8961.01,440,51,3
8081,318.0,3368.26,1319,57,1
8082,287.0,3056.55,639,34,1
8083,21.0,8633.72,1116,41,3
8084,234.0,3746.74,1081,61,1
8085,94.0,405.38,188,27,0
8086,326.0,1933.88,794,41,1
8087,11.0,206.92,18,24,0
8088,22.0,564.09,755,46,2
8089,449.0,3670.87,962,40,1
8090,94.0,525.03,455,45,2
8091,81.0,1139.22,769,43,2
8092,61.0,794.07,680,32,2
8093,47.0,345.51,331,19,0
8094,11.0,1019.03,1043,23,2
8095,364.0,1897.05,1195,39,1
8096,495.0,707.91,1247,39,1
8097,10.0,1093.23,861,49,2
8098,97.0,579.64,335,50,2
8099,32.0,425.46,37,24,0
8100,14.0,3682.72,1063,60,2
8101,25.0,8164.13,1000,60,3
8102,5.0,3558.93,1145,28,2
8103,377.0,3183.92,562,59,1
8104,23.0,196.9,314,38,0
8105,62.0,452.98,1154,21,2
8106,102.0,1123.56,1015,41,2
8107,24.0,12156.93,549,41,3
8108,8.0,15796.24,655,55,3
8109,73.0,296.33,910,38,2
8110,1.0,7700.7,425,46,3
8111,376.0,2330.55,1130,62,1
8112,177.0,3901.47,607,35,2
8113,22.0,3676.5,1200,28,2
8114,20.0,315.5,35,33,0
8115,10.0,214.93,407,39,0
8116,20.0,2879.25,360,33,0
8117,78.0,340.35,847,54,2
8118,214.0,2837.8,1009,49,1
8119,99.0,448.32,804,47,2
8120,22.0,575.34,811,21,0
8121,12.0,6333.77,599,57,3
8122,6.0,589.21,46,26,0
8123,6.0,666.49,1059,27,2
8124,10.0,9477.31,511,33,3
8125,24.0,599.81,49,30,0
8126,15.0,206.84,45,30,0
8127,1.0,163.58,36,19,0
8128,89.0,518.61,892,20,2
8129,92.0,514.64,165,52,2
8130,159.0,497.74,414,43,2
8131,9.0,426.58,39,27,0
8132,8.0,8605.28,1232,32,3
8134,89.0,949.67,428,23,0
8135,8.0,504.6,46,19,0
8136,2.0,6080.93,331,39,0
8137,76.0,227.22,1131,31,2
8138,242.0,3754.01,1308,29,1
8139,12.0,9027.57,327,60,3
8140,7.0,11939.94,1376,55,3
8141,21.0,323.06,48,30,0
8142,188.0,849.71,744,22,0
8143,10.0,192.65,28,19,0
8144,99.0,428.92,745,41,2
8145,305.0,1865.58,1335,28,1
8146,17.0,9141.53,732,33,3
8147,14.0,14093.88,1178,42,3
8148,34.0,82.53,177,39,0
8149,51.0,864.16,671,53,2
8150,46.0,108.8,346,38,0
8151,13.0,2943.5,949,56,2
8153,23.0,11482.45,936,34,3
8154,11.0,14469.85,1143,31,3
8155,52.0,1163.21,256,55,2
8156,23.0,15750.1,572,42,3
8157,106.0,929.71,218,45,0
8158,489.0,2439.31,877,55,1
8159,484.0,3118.25,1228,44,1
8160,8.0,542.67,1199,29,2
8161,21.0,142.83,432,38,0
8162,229.0,2398.36,609,41,1
8163,299.0,3590.63,557,37,1
8164,101.0,231.83,662,38,2
8165,84.0,580.3,1080,48,2
8166,21.0,164.54,226,34,0
8167,2.0,545.19,2,25,0
8168,25.0,5805.7,1287,60,3
8169,22.0,14280.35,736,30,3
8170,97.0,1115.17,544,34,2
8171,356.0,1251.89,671,45,1
8173,13.0,721.95,902,46,2
8174,12.0,416.27,25,37,0
8175,398.0,3241.91,624,53,1
8176,21.0,15573.15,928,57,3
8177,32.0,76.05,965,55,2
8178,16.0,231.86,24,26,0
8179,48.0,877.28,290,54,2
8180,36.0,606.44,602,38,2
8181,22.0,14894.97,909,60,3
8182,22.0,10925.94,1249,60,3
8183,194.0,2272.01,678,41,2
8184,12.0,22.49,12,29,0
8185,224.0,2843.52,1139,31,1
8186,80.0,511.64,198,32,0
8187,88.0,603.04,971,20,2
8188,16.0,3004.26,1251,31,2
8189,15.0,14379.35,624,55,3
8190,21.0,11470.73,1052,30,3
8191,110.0,393.06,426,52,2
8192,4.0,14975.47,933,32,3
8193,199.0,1496.95,1093,22,2
8194,50.0,403.73,599,38,2
8195,17.0,7772.46,713,45,3
8196,23.0,10833.8,1160,36,3
8197,477.0,3778.63,1046,23,1
8198,83.0,532.63,171,46,0
8199,2.0,190.31,27,23,0
8200,76.0,354.71,1191,43,2
8201,104.0,762.21,107,45,0
8202,103.0,1126.33,126,32,0
8203,452.0,881.6,501,45,1
8204,112.0,1044.72,972,54,2
8205,10.0,3933.42,474,40,2
8206,98.0,94.18,1145,35,2
8207,78.0,721.9,244,25,0
8208,8.0,10519.4,1163,56,3
8209,257.0,421.05,556,49,1
8210,24.0,151.07,157,47,0
8211,10.0,533.45,36,35,0
8212,305.0,3678.62,412,64,1
8213,179.0,675.42,882,32,2
8214,17.0,5159.89,1159,44,2
8215,18.0,6095.47,1260,36,2
8216,204.0,2357.91,1205,49,1
8217,349.0,3060.4,484,39,1
8218,53.0,1136.98,493,36,2
8219,18.0,5128.08,1150,46,2
8220,221.0,3349.32,856,35,1
8221,304.0,2826.26,686,64,1
8222,26.0,161.15,958,25,2
8223,41.0,53.46,180,27,0
8224,321.0,583.72,762,48,1
8225,61.0,680.5,958,33,2
8226,100.0,770.76,281,23,0
8227,38.0,372.84,43,29,0
8228,16.0,13066.68,413,41,3
8229,42.0,864.3,926,47,2
8230,33.0,456.18,40,23,0
8231,10.0,2791.61,555,56,2
8232,436.0,1050.16,1360,34,1
8233,4.0,503.14,8,23,0
8234,0.0,4683.78,770,29,2
8236,62.0,1037.8,982,45,2
8237,402.0,453.87,1105,30,1
8238,404.0,3535.57,583,42,1
8239,235.0,1742.48,1110,54,1
8240,89.0,369.55,1131,19,2
8241,20.0,1149.14,730,28,2
8242,25.0,11805.36,713,51,3
8243,327.0,3315.08,812,34,1
8244,219.0,1948.28,1088,53,1
8245,294.0,3913.93,1376,35,1
8246,22.0,913.88,802,50,2
8247,296.0,2058.55,937,29,1
8248,22.0,3548.22,352,58,2
8249,4.0,223.55,4,35,0
8250,321.0,2848.18,639,57,1
8252,24.0,9783.2,1104,49,3
8253,218.0,3519.37,1127,60,1
8254,0.0,432.68,17,39,0
8255,15.0,764.12,917,52,2
8256,4.0,3238.66,1222,41,2
8257,22.0,14864.06,1134,38,3
8258,151.0,2620.38,1431,28,2
8259,37.0,1157.5,241,28,0
